date,hour,location,pm2_5,temperature,humidity
2025-01-31,2,US Diplomatic Post: New Delhi-8118,0.0,14.3,60.5
2025-01-31,3,US Diplomatic Post: New Delhi-8118,213.0,16.6,54.8
2025-01-31,4,US Diplomatic Post: New Delhi-8118,221.0,17.5,70.7
2025-01-31,5,US Diplomatic Post: New Delhi-8118,13.0,23.8,56.2
2025-01-31,6,US Diplomatic Post: New Delhi-8118,166.0,24.3,56.8
2025-01-31,7,US Diplomatic Post: New Delhi-8118,146.0,28.7,52.0
2025-01-31,8,US Diplomatic Post: New Delhi-8118,146.0,31.0,45.6
2025-01-31,9,US Diplomatic Post: New Delhi-8118,132.0,33.6,47.2
2025-01-31,10,US Diplomatic Post: New Delhi-8118,132.0,31.8,47.4
2025-01-31,11,US Diplomatic Post: New Delhi-8118,144.0,33.6,56.5
2025-01-31,12,US Diplomatic Post: New Delhi-8118,173.0,33.0,59.0
2025-01-31,13,US Diplomatic Post: New Delhi-8118,205.0,33.0,57.4
2025-01-31,14,US Diplomatic Post: New Delhi-8118,219.0,35.3,50.7
2025-01-31,15,US Diplomatic Post: New Delhi-8118,225.0,32.5,50.7
2025-01-31,16,US Diplomatic Post: New Delhi-8118,238.0,32.7,58.6
2025-01-31,17,US Diplomatic Post: New Delhi-8118,242.0,29.6,45.7
2025-01-31,18,US Diplomatic Post: New Delhi-8118,254.0,22.6,64.1
2025-01-31,19,US Diplomatic Post: New Delhi-8118,262.0,22.6,65.5
2025-01-31,20,US Diplomatic Post: New Delhi-8118,262.0,18.9,62.8
2025-01-31,21,US Diplomatic Post: New Delhi-8118,264.0,19.8,66.8
2025-01-31,22,US Diplomatic Post: New Delhi-8118,253.0,16.3,57.6
2025-01-31,23,US Diplomatic Post: New Delhi-8118,232.0,16.5,54.9
2025-02-01,0,US Diplomatic Post: New Delhi-8118,227.0,15.4,60.2
2025-02-01,1,US Diplomatic Post: New Delhi-8118,217.0,12.9,64.6
2025-02-01,2,US Diplomatic Post: New Delhi-8118,173.0,18.9,69.8
2025-02-01,3,US Diplomatic Post: New Delhi-8118,165.0,19.7,61.8
2025-02-01,4,US Diplomatic Post: New Delhi-8118,206.0,19.2,57.2
2025-02-01,5,US Diplomatic Post: New Delhi-8118,273.0,22.2,56.5
2025-02-01,6,US Diplomatic Post: New Delhi-8118,275.0,27.4,64.2
2025-02-01,7,US Diplomatic Post: New Delhi-8118,225.0,24.7,49.9
2025-02-01,8,US Diplomatic Post: New Delhi-8118,320.0,32.5,44.1
2025-02-01,9,US Diplomatic Post: New Delhi-8118,219.0,29.6,55.1
2025-02-01,10,US Diplomatic Post: New Delhi-8118,94.0,32.9,60.5
2025-02-01,11,US Diplomatic Post: New Delhi-8118,134.0,34.4,43.4
2025-02-01,12,US Diplomatic Post: New Delhi-8118,196.0,33.5,44.2
2025-02-01,13,US Diplomatic Post: New Delhi-8118,195.0,32.6,58.2
2025-02-01,14,US Diplomatic Post: New Delhi-8118,227.0,33.8,56.6
2025-02-01,15,US Diplomatic Post: New Delhi-8118,242.0,30.0,48.4
2025-02-01,16,US Diplomatic Post: New Delhi-8118,219.0,32.6,60.5
2025-02-01,17,US Diplomatic Post: New Delhi-8118,215.0,29.8,56.1
2025-02-01,18,US Diplomatic Post: New Delhi-8118,198.0,23.8,61.6
2025-02-01,19,US Diplomatic Post: New Delhi-8118,177.0,23.0,60.1
2025-02-01,20,US Diplomatic Post: New Delhi-8118,170.0,20.7,54.1
2025-02-01,21,US Diplomatic Post: New Delhi-8118,174.0,16.1,57.7
2025-02-01,22,US Diplomatic Post: New Delhi-8118,0.0,15.0,68.0
2025-02-01,23,US Diplomatic Post: New Delhi-8118,191.0,12.8,61.1
2025-02-02,0,US Diplomatic Post: New Delhi-8118,177.0,17.1,62.8
2025-02-02,1,US Diplomatic Post: New Delhi-8118,183.0,14.8,67.4
2025-02-02,2,US Diplomatic Post: New Delhi-8118,168.0,15.0,60.9
2025-02-02,3,US Diplomatic Post: New Delhi-8118,183.0,20.1,63.5
2025-02-02,4,US Diplomatic Post: New Delhi-8118,208.0,20.0,58.6
2025-02-02,5,US Diplomatic Post: New Delhi-8118,227.0,22.7,53.0
2025-02-02,6,US Diplomatic Post: New Delhi-8118,238.0,27.5,48.9
2025-02-02,7,US Diplomatic Post: New Delhi-8118,197.0,27.3,55.6
2025-02-02,8,US Diplomatic Post: New Delhi-8118,183.0,31.3,56.6
2025-02-02,9,US Diplomatic Post: New Delhi-8118,174.0,30.0,46.9
2025-02-02,10,US Diplomatic Post: New Delhi-8118,167.0,36.2,48.3
2025-02-02,11,US Diplomatic Post: New Delhi-8118,173.0,34.7,60.9
2025-02-02,12,US Diplomatic Post: New Delhi-8118,172.0,33.1,63.2
2025-02-02,13,US Diplomatic Post: New Delhi-8118,163.0,37.3,43.9
2025-02-02,14,US Diplomatic Post: New Delhi-8118,169.0,30.9,57.6
2025-02-02,15,US Diplomatic Post: New Delhi-8118,174.0,33.9,49.1
2025-02-02,16,US Diplomatic Post: New Delhi-8118,195.0,33.0,54.1
2025-02-02,17,US Diplomatic Post: New Delhi-8118,184.0,26.0,63.9
2025-02-02,18,US Diplomatic Post: New Delhi-8118,165.0,26.5,65.1
2025-02-02,19,US Diplomatic Post: New Delhi-8118,153.0,23.2,52.0
2025-02-02,20,US Diplomatic Post: New Delhi-8118,146.0,18.0,54.4
2025-02-02,21,US Diplomatic Post: New Delhi-8118,138.0,15.6,66.5
2025-02-02,22,US Diplomatic Post: New Delhi-8118,153.0,18.3,62.4
2025-02-02,23,US Diplomatic Post: New Delhi-8118,158.0,14.5,57.5
2025-02-03,0,US Diplomatic Post: New Delhi-8118,153.0,17.4,59.1
2025-02-03,1,US Diplomatic Post: New Delhi-8118,143.0,18.2,55.7
2025-02-03,2,US Diplomatic Post: New Delhi-8118,125.0,15.6,56.1
2025-02-03,3,US Diplomatic Post: New Delhi-8118,120.0,19.6,55.7
2025-02-03,4,US Diplomatic Post: New Delhi-8118,192.0,22.1,51.7
2025-02-03,5,US Diplomatic Post: New Delhi-8118,136.0,25.3,48.7
2025-02-03,6,US Diplomatic Post: New Delhi-8118,8.0,24.4,62.3
2025-02-03,7,US Diplomatic Post: New Delhi-8118,100.0,28.4,56.6
2025-02-03,8,US Diplomatic Post: New Delhi-8118,55.0,32.8,50.8
2025-02-03,9,US Diplomatic Post: New Delhi-8118,53.0,31.8,58.5
2025-02-03,10,US Diplomatic Post: New Delhi-8118,50.0,31.2,47.5
2025-02-03,11,US Diplomatic Post: New Delhi-8118,74.0,34.8,52.7
2025-02-03,12,US Diplomatic Post: New Delhi-8118,70.0,35.8,43.9
2025-02-03,13,US Diplomatic Post: New Delhi-8118,74.0,35.1,46.4
2025-02-03,14,US Diplomatic Post: New Delhi-8118,104.0,31.4,52.7
2025-02-03,15,US Diplomatic Post: New Delhi-8118,111.0,29.5,53.8
2025-02-03,16,US Diplomatic Post: New Delhi-8118,106.0,31.9,52.7
2025-02-03,17,US Diplomatic Post: New Delhi-8118,119.0,30.2,58.1
2025-02-03,18,US Diplomatic Post: New Delhi-8118,129.0,23.8,49.6
2025-02-03,19,US Diplomatic Post: New Delhi-8118,132.0,21.9,67.1
2025-02-03,20,US Diplomatic Post: New Delhi-8118,141.0,22.4,65.4
2025-02-03,21,US Diplomatic Post: New Delhi-8118,136.0,19.2,52.0
2025-02-03,22,US Diplomatic Post: New Delhi-8118,120.0,14.8,70.1
2025-02-03,23,US Diplomatic Post: New Delhi-8118,101.0,13.9,57.4
2025-02-04,0,US Diplomatic Post: New Delhi-8118,105.0,14.4,53.7
2025-02-04,1,US Diplomatic Post: New Delhi-8118,114.0,14.2,63.4
2025-02-04,2,US Diplomatic Post: New Delhi-8118,119.0,17.8,69.8
2025-02-04,3,US Diplomatic Post: New Delhi-8118,148.0,19.7,68.9
2025-02-04,4,US Diplomatic Post: New Delhi-8118,153.0,18.8,59.1
2025-02-04,5,US Diplomatic Post: New Delhi-8118,135.0,25.2,59.5
2025-02-04,6,US Diplomatic Post: New Delhi-8118,141.0,24.0,56.2
2025-02-04,7,US Diplomatic Post: New Delhi-8118,128.0,29.3,50.8
2025-02-04,8,US Diplomatic Post: New Delhi-8118,92.0,29.7,64.2
2025-02-04,9,US Diplomatic Post: New Delhi-8118,118.0,30.7,60.5
2025-02-04,10,US Diplomatic Post: New Delhi-8118,165.0,30.7,48.5
2025-02-04,11,US Diplomatic Post: New Delhi-8118,193.0,35.5,48.2
2025-02-04,12,US Diplomatic Post: New Delhi-8118,193.0,37.7,57.6
2025-02-04,13,US Diplomatic Post: New Delhi-8118,208.0,34.7,49.3
2025-02-04,14,US Diplomatic Post: New Delhi-8118,214.0,32.3,54.1
2025-02-04,15,US Diplomatic Post: New Delhi-8118,230.0,33.3,60.4
2025-02-04,16,US Diplomatic Post: New Delhi-8118,240.0,32.5,55.0
2025-02-04,17,US Diplomatic Post: New Delhi-8118,235.0,30.3,51.2
2025-02-04,18,US Diplomatic Post: New Delhi-8118,206.0,22.1,51.3
2025-02-04,19,US Diplomatic Post: New Delhi-8118,197.0,23.9,49.9
2025-02-04,20,US Diplomatic Post: New Delhi-8118,164.0,21.9,54.3
2025-02-04,21,US Diplomatic Post: New Delhi-8118,156.0,16.7,54.1
2025-02-04,22,US Diplomatic Post: New Delhi-8118,139.0,16.7,58.8
2025-02-04,23,US Diplomatic Post: New Delhi-8118,126.0,12.4,64.7
2025-02-05,0,US Diplomatic Post: New Delhi-8118,121.0,17.5,71.0
2025-02-05,1,US Diplomatic Post: New Delhi-8118,132.0,17.5,58.7
2025-02-05,2,US Diplomatic Post: New Delhi-8118,130.0,15.7,57.9
2025-02-05,3,US Diplomatic Post: New Delhi-8118,139.0,20.3,68.7
2025-02-05,4,US Diplomatic Post: New Delhi-8118,120.0,22.3,53.6
2025-02-05,5,US Diplomatic Post: New Delhi-8118,111.0,22.9,57.0
2025-02-05,6,US Diplomatic Post: New Delhi-8118,97.0,25.6,65.2
2025-02-05,7,US Diplomatic Post: New Delhi-8118,69.0,27.3,53.0
2025-02-05,8,US Diplomatic Post: New Delhi-8118,48.0,29.1,57.5
2025-02-05,9,US Diplomatic Post: New Delhi-8118,48.0,29.4,47.2
2025-02-05,10,US Diplomatic Post: New Delhi-8118,43.0,33.3,62.9
2025-02-05,11,US Diplomatic Post: New Delhi-8118,37.0,33.3,53.0
2025-02-05,12,US Diplomatic Post: New Delhi-8118,34.0,36.9,51.1
2025-02-05,13,US Diplomatic Post: New Delhi-8118,54.0,36.9,56.4
2025-02-05,14,US Diplomatic Post: New Delhi-8118,100.0,32.4,56.1
2025-02-05,15,US Diplomatic Post: New Delhi-8118,112.0,31.7,44.8
2025-02-05,16,US Diplomatic Post: New Delhi-8118,135.0,31.2,57.2
2025-02-05,17,US Diplomatic Post: New Delhi-8118,156.0,25.3,62.7
2025-02-05,18,US Diplomatic Post: New Delhi-8118,153.0,22.6,50.6
2025-02-05,19,US Diplomatic Post: New Delhi-8118,131.0,23.2,66.0
2025-02-05,20,US Diplomatic Post: New Delhi-8118,134.0,22.7,64.6
2025-02-05,21,US Diplomatic Post: New Delhi-8118,129.0,17.5,56.7
2025-02-05,22,US Diplomatic Post: New Delhi-8118,135.0,17.5,65.2
2025-02-05,23,US Diplomatic Post: New Delhi-8118,132.0,17.9,53.4
2025-02-06,0,US Diplomatic Post: New Delhi-8118,128.0,17.4,67.3
2025-02-06,1,US Diplomatic Post: New Delhi-8118,118.0,17.3,61.9
2025-02-06,2,US Diplomatic Post: New Delhi-8118,118.0,17.6,64.1
2025-02-06,3,US Diplomatic Post: New Delhi-8118,126.0,17.4,67.0
2025-02-06,4,US Diplomatic Post: New Delhi-8118,128.0,17.3,68.9
2025-02-06,5,US Diplomatic Post: New Delhi-8118,103.0,23.6,65.7
2025-02-06,6,US Diplomatic Post: New Delhi-8118,76.0,23.2,61.1
2025-02-06,7,US Diplomatic Post: New Delhi-8118,46.0,29.9,64.6
2025-02-06,8,US Diplomatic Post: New Delhi-8118,31.0,30.9,53.9
2025-02-06,9,US Diplomatic Post: New Delhi-8118,36.0,35.0,47.8
2025-02-06,10,US Diplomatic Post: New Delhi-8118,34.0,36.6,45.1
2025-02-06,11,US Diplomatic Post: New Delhi-8118,39.0,36.2,46.5
2025-02-06,12,US Diplomatic Post: New Delhi-8118,44.0,33.7,53.0
2025-02-06,13,US Diplomatic Post: New Delhi-8118,61.0,32.1,45.7
2025-02-06,14,US Diplomatic Post: New Delhi-8118,84.0,35.2,56.5
2025-02-06,15,US Diplomatic Post: New Delhi-8118,90.0,33.4,53.9
2025-02-06,16,US Diplomatic Post: New Delhi-8118,93.0,27.1,55.9
2025-02-06,17,US Diplomatic Post: New Delhi-8118,77.0,26.1,47.0
2025-02-06,18,US Diplomatic Post: New Delhi-8118,80.0,25.7,60.4
2025-02-06,19,US Diplomatic Post: New Delhi-8118,95.0,21.2,50.3
2025-02-06,20,US Diplomatic Post: New Delhi-8118,87.0,20.6,62.9
2025-02-06,21,US Diplomatic Post: New Delhi-8118,99.0,17.1,68.7
2025-02-06,22,US Diplomatic Post: New Delhi-8118,103.0,18.0,68.4
2025-02-06,23,US Diplomatic Post: New Delhi-8118,98.0,18.0,69.2
2025-02-07,0,US Diplomatic Post: New Delhi-8118,93.0,13.1,62.7
2025-02-07,1,US Diplomatic Post: New Delhi-8118,85.0,14.0,72.0
2025-02-07,2,US Diplomatic Post: New Delhi-8118,83.0,16.7,52.8
2025-02-07,3,US Diplomatic Post: New Delhi-8118,87.0,15.6,70.8
2025-02-07,4,US Diplomatic Post: New Delhi-8118,79.0,17.7,58.3
2025-02-07,5,US Diplomatic Post: New Delhi-8118,65.0,25.3,65.4
2025-02-07,6,US Diplomatic Post: New Delhi-8118,47.0,24.1,57.7
2025-02-07,7,US Diplomatic Post: New Delhi-8118,36.0,29.5,51.6
2025-02-07,8,US Diplomatic Post: New Delhi-8118,27.0,32.5,43.9
2025-02-07,9,US Diplomatic Post: New Delhi-8118,42.0,32.5,62.5
2025-02-07,10,US Diplomatic Post: New Delhi-8118,41.0,36.1,59.9
2025-02-07,11,US Diplomatic Post: New Delhi-8118,39.0,32.3,44.2
2025-02-07,12,US Diplomatic Post: New Delhi-8118,31.0,36.4,45.0
2025-02-07,13,US Diplomatic Post: New Delhi-8118,44.0,36.8,42.6
2025-02-07,14,US Diplomatic Post: New Delhi-8118,71.0,32.5,49.5
2025-02-07,15,US Diplomatic Post: New Delhi-8118,75.0,33.1,61.7
2025-02-07,16,US Diplomatic Post: New Delhi-8118,68.0,30.6,53.8
2025-02-07,17,US Diplomatic Post: New Delhi-8118,65.0,26.6,58.5
2025-02-07,18,US Diplomatic Post: New Delhi-8118,82.0,23.5,65.2
2025-02-07,19,US Diplomatic Post: New Delhi-8118,104.0,20.5,62.6
2025-02-07,20,US Diplomatic Post: New Delhi-8118,91.0,22.4,55.5
2025-02-07,21,US Diplomatic Post: New Delhi-8118,69.0,20.4,66.9
2025-02-07,22,US Diplomatic Post: New Delhi-8118,78.0,18.0,54.5
2025-02-07,23,US Diplomatic Post: New Delhi-8118,77.0,15.2,67.9
2025-02-08,0,US Diplomatic Post: New Delhi-8118,83.0,14.1,55.6
2025-02-08,1,US Diplomatic Post: New Delhi-8118,89.0,13.0,63.8
2025-02-08,2,US Diplomatic Post: New Delhi-8118,78.0,15.9,54.0
2025-02-08,3,US Diplomatic Post: New Delhi-8118,83.0,17.0,66.1
2025-02-08,4,US Diplomatic Post: New Delhi-8118,82.0,22.6,68.5
2025-02-08,5,US Diplomatic Post: New Delhi-8118,69.0,21.1,62.3
2025-02-08,6,US Diplomatic Post: New Delhi-8118,67.0,24.5,59.4
2025-02-08,7,US Diplomatic Post: New Delhi-8118,56.0,29.7,50.4
2025-02-08,8,US Diplomatic Post: New Delhi-8118,53.0,31.9,47.9
2025-02-08,9,US Diplomatic Post: New Delhi-8118,34.0,30.1,55.1
2025-02-08,10,US Diplomatic Post: New Delhi-8118,37.0,35.8,52.0
2025-02-08,11,US Diplomatic Post: New Delhi-8118,38.0,37.1,56.6
2025-02-08,12,US Diplomatic Post: New Delhi-8118,38.0,37.7,48.6
2025-02-08,13,US Diplomatic Post: New Delhi-8118,83.0,33.4,47.6
2025-02-08,14,US Diplomatic Post: New Delhi-8118,107.0,35.0,45.3
2025-02-08,15,US Diplomatic Post: New Delhi-8118,93.0,33.1,57.3
2025-02-08,16,US Diplomatic Post: New Delhi-8118,98.0,28.9,58.4
2025-02-08,17,US Diplomatic Post: New Delhi-8118,100.0,30.2,62.6
2025-02-08,18,US Diplomatic Post: New Delhi-8118,114.0,22.4,52.3
2025-02-08,19,US Diplomatic Post: New Delhi-8118,122.0,24.9,52.5
2025-02-08,20,US Diplomatic Post: New Delhi-8118,131.0,18.4,63.5
2025-02-08,21,US Diplomatic Post: New Delhi-8118,166.0,18.8,56.2
2025-02-08,22,US Diplomatic Post: New Delhi-8118,132.0,17.5,65.8
2025-02-08,23,US Diplomatic Post: New Delhi-8118,117.0,12.6,70.3
2025-02-09,0,US Diplomatic Post: New Delhi-8118,106.0,12.3,62.5
2025-02-09,1,US Diplomatic Post: New Delhi-8118,99.0,16.2,67.8
2025-02-09,2,US Diplomatic Post: New Delhi-8118,99.0,17.2,63.6
2025-02-09,3,US Diplomatic Post: New Delhi-8118,102.0,15.2,59.0
2025-02-09,4,US Diplomatic Post: New Delhi-8118,92.0,17.8,61.4
2025-02-09,5,US Diplomatic Post: New Delhi-8118,93.0,23.5,55.6
2025-02-09,6,US Diplomatic Post: New Delhi-8118,84.0,25.6,54.1
2025-02-09,7,US Diplomatic Post: New Delhi-8118,78.0,30.3,50.7
2025-02-09,8,US Diplomatic Post: New Delhi-8118,71.0,28.2,59.2
2025-02-09,9,US Diplomatic Post: New Delhi-8118,66.0,33.7,60.1
2025-02-09,10,US Diplomatic Post: New Delhi-8118,42.0,35.1,62.2
2025-02-09,11,US Diplomatic Post: New Delhi-8118,56.0,36.9,57.4
2025-02-09,12,US Diplomatic Post: New Delhi-8118,58.0,37.0,45.7
2025-02-09,13,US Diplomatic Post: New Delhi-8118,103.0,34.0,55.9
2025-02-09,14,US Diplomatic Post: New Delhi-8118,109.0,35.6,57.5
2025-02-09,15,US Diplomatic Post: New Delhi-8118,144.0,30.5,54.7
2025-02-09,16,US Diplomatic Post: New Delhi-8118,165.0,27.9,54.2
2025-02-09,17,US Diplomatic Post: New Delhi-8118,174.0,24.9,52.7
2025-02-09,18,US Diplomatic Post: New Delhi-8118,177.0,22.4,49.7
2025-02-09,19,US Diplomatic Post: New Delhi-8118,195.0,24.6,61.3
2025-02-09,20,US Diplomatic Post: New Delhi-8118,194.0,20.0,64.8
2025-02-09,21,US Diplomatic Post: New Delhi-8118,196.0,15.1,57.8
2025-02-09,22,US Diplomatic Post: New Delhi-8118,178.0,17.1,70.3
2025-02-09,23,US Diplomatic Post: New Delhi-8118,164.0,17.8,70.1
2025-02-10,0,US Diplomatic Post: New Delhi-8118,165.0,12.5,60.5
2025-02-10,1,US Diplomatic Post: New Delhi-8118,174.0,15.1,67.6
2025-02-10,2,US Diplomatic Post: New Delhi-8118,178.0,13.5,55.6
2025-02-10,3,US Diplomatic Post: New Delhi-8118,202.0,15.6,56.7
2025-02-10,4,US Diplomatic Post: New Delhi-8118,146.0,17.4,58.4
2025-02-10,5,US Diplomatic Post: New Delhi-8118,111.0,20.0,61.2
2025-02-10,6,US Diplomatic Post: New Delhi-8118,72.0,24.6,61.7
2025-02-10,7,US Diplomatic Post: New Delhi-8118,63.0,27.6,62.6
2025-02-10,8,US Diplomatic Post: New Delhi-8118,48.0,31.5,56.8
2025-02-10,9,US Diplomatic Post: New Delhi-8118,55.0,29.9,52.7
2025-02-10,10,US Diplomatic Post: New Delhi-8118,59.0,34.7,43.4
2025-02-10,11,US Diplomatic Post: New Delhi-8118,61.0,32.8,47.9
2025-02-10,12,US Diplomatic Post: New Delhi-8118,64.0,37.8,51.4
2025-02-10,13,US Diplomatic Post: New Delhi-8118,72.0,37.4,49.1
2025-02-10,14,US Diplomatic Post: New Delhi-8118,86.0,34.6,48.4
2025-02-10,15,US Diplomatic Post: New Delhi-8118,111.0,31.4,61.2
2025-02-10,16,US Diplomatic Post: New Delhi-8118,129.0,32.9,44.4
2025-02-10,17,US Diplomatic Post: New Delhi-8118,163.0,26.4,63.9
2025-02-10,18,US Diplomatic Post: New Delhi-8118,165.0,24.6,67.0
2025-02-10,19,US Diplomatic Post: New Delhi-8118,182.0,23.9,63.9
2025-02-10,20,US Diplomatic Post: New Delhi-8118,166.0,18.4,64.5
2025-02-10,21,US Diplomatic Post: New Delhi-8118,214.0,15.9,55.2
2025-02-10,22,US Diplomatic Post: New Delhi-8118,137.0,14.1,72.3
2025-02-10,23,US Diplomatic Post: New Delhi-8118,150.0,13.7,58.3
2025-02-11,0,US Diplomatic Post: New Delhi-8118,158.0,14.4,67.0
2025-02-11,1,US Diplomatic Post: New Delhi-8118,158.0,16.4,53.7
2025-02-11,2,US Diplomatic Post: New Delhi-8118,185.0,13.4,69.8
2025-02-11,3,US Diplomatic Post: New Delhi-8118,192.0,17.5,67.8
2025-02-11,4,US Diplomatic Post: New Delhi-8118,179.0,21.3,68.1
2025-02-11,5,US Diplomatic Post: New Delhi-8118,86.0,25.3,58.2
2025-02-11,6,US Diplomatic Post: New Delhi-8118,73.0,23.8,61.3
2025-02-11,7,US Diplomatic Post: New Delhi-8118,72.0,25.9,60.9
2025-02-11,8,US Diplomatic Post: New Delhi-8118,66.0,31.8,53.5
2025-02-11,9,US Diplomatic Post: New Delhi-8118,57.0,34.6,42.8
2025-02-11,10,US Diplomatic Post: New Delhi-8118,89.0,36.1,54.4
2025-02-11,11,US Diplomatic Post: New Delhi-8118,57.0,33.3,49.6
2025-02-11,12,US Diplomatic Post: New Delhi-8118,67.0,36.6,54.3
2025-02-11,13,US Diplomatic Post: New Delhi-8118,68.0,34.9,54.6
2025-02-11,14,US Diplomatic Post: New Delhi-8118,89.0,35.7,60.2
2025-02-11,15,US Diplomatic Post: New Delhi-8118,98.0,30.7,62.3
2025-02-11,16,US Diplomatic Post: New Delhi-8118,104.0,27.7,61.2
2025-02-11,17,US Diplomatic Post: New Delhi-8118,113.0,28.0,64.2
2025-02-11,18,US Diplomatic Post: New Delhi-8118,109.0,22.3,53.4
2025-02-11,19,US Diplomatic Post: New Delhi-8118,112.0,22.0,59.8
2025-02-11,20,US Diplomatic Post: New Delhi-8118,130.0,21.8,61.4
2025-02-11,21,US Diplomatic Post: New Delhi-8118,168.0,15.3,62.7
2025-02-11,22,US Diplomatic Post: New Delhi-8118,186.0,17.9,53.8
2025-02-11,23,US Diplomatic Post: New Delhi-8118,153.0,14.0,65.4
2025-02-12,0,US Diplomatic Post: New Delhi-8118,123.0,17.4,61.7
2025-02-12,1,US Diplomatic Post: New Delhi-8118,97.0,13.9,62.1
2025-02-12,2,US Diplomatic Post: New Delhi-8118,91.0,16.7,68.1
2025-02-12,3,US Diplomatic Post: New Delhi-8118,88.0,17.4,59.8
2025-02-12,4,US Diplomatic Post: New Delhi-8118,68.0,22.6,49.0
2025-02-12,5,US Diplomatic Post: New Delhi-8118,66.0,23.1,53.5
2025-02-12,6,US Diplomatic Post: New Delhi-8118,48.0,24.0,51.8
2025-02-12,7,US Diplomatic Post: New Delhi-8118,32.0,27.5,62.7
2025-02-12,8,US Diplomatic Post: New Delhi-8118,27.0,29.9,60.9
2025-02-12,9,US Diplomatic Post: New Delhi-8118,25.0,31.5,47.2
2025-02-12,10,US Diplomatic Post: New Delhi-8118,29.0,33.3,46.1
2025-02-12,11,US Diplomatic Post: New Delhi-8118,28.0,32.8,45.6
2025-02-12,12,US Diplomatic Post: New Delhi-8118,27.0,33.8,54.9
2025-02-12,13,US Diplomatic Post: New Delhi-8118,36.0,33.7,59.7
2025-02-12,14,US Diplomatic Post: New Delhi-8118,59.0,33.8,56.2
2025-02-12,15,US Diplomatic Post: New Delhi-8118,69.0,29.8,52.5
2025-02-12,16,US Diplomatic Post: New Delhi-8118,76.0,27.9,47.4
2025-02-12,17,US Diplomatic Post: New Delhi-8118,70.0,27.8,51.1
2025-02-12,18,US Diplomatic Post: New Delhi-8118,70.0,26.5,47.5
2025-02-12,19,US Diplomatic Post: New Delhi-8118,67.0,21.4,50.8
2025-02-12,20,US Diplomatic Post: New Delhi-8118,66.0,18.1,58.0
2025-02-12,21,US Diplomatic Post: New Delhi-8118,69.0,20.0,56.8
2025-02-12,22,US Diplomatic Post: New Delhi-8118,80.0,15.3,62.1
2025-02-12,23,US Diplomatic Post: New Delhi-8118,78.0,18.0,56.0
2025-02-13,0,US Diplomatic Post: New Delhi-8118,68.0,12.2,68.2
2025-02-13,1,US Diplomatic Post: New Delhi-8118,77.0,13.3,73.3
2025-02-13,2,US Diplomatic Post: New Delhi-8118,79.0,16.7,62.1
2025-02-13,3,US Diplomatic Post: New Delhi-8118,74.0,15.3,62.6
2025-02-13,4,US Diplomatic Post: New Delhi-8118,69.0,18.4,56.6
2025-02-13,5,US Diplomatic Post: New Delhi-8118,56.0,21.0,69.4
2025-02-13,6,US Diplomatic Post: New Delhi-8118,56.0,23.7,65.9
2025-02-13,7,US Diplomatic Post: New Delhi-8118,44.0,28.5,54.2
2025-02-13,8,US Diplomatic Post: New Delhi-8118,34.0,30.6,49.2
2025-02-13,9,US Diplomatic Post: New Delhi-8118,31.0,33.4,55.0
2025-02-13,10,US Diplomatic Post: New Delhi-8118,0.0,34.7,54.3
2025-02-13,11,US Diplomatic Post: New Delhi-8118,29.0,36.1,53.8
2025-02-13,12,US Diplomatic Post: New Delhi-8118,24.0,37.7,44.5
2025-02-13,13,US Diplomatic Post: New Delhi-8118,35.0,34.1,57.3
2025-02-13,14,US Diplomatic Post: New Delhi-8118,47.0,32.0,61.7
2025-02-13,15,US Diplomatic Post: New Delhi-8118,59.0,31.0,48.0
2025-02-13,16,US Diplomatic Post: New Delhi-8118,64.0,30.1,62.6
2025-02-13,17,US Diplomatic Post: New Delhi-8118,55.0,26.7,55.4
2025-02-13,18,US Diplomatic Post: New Delhi-8118,62.0,24.1,57.3
2025-02-13,19,US Diplomatic Post: New Delhi-8118,63.0,23.0,56.7
2025-02-13,20,US Diplomatic Post: New Delhi-8118,59.0,18.7,65.1
2025-02-13,21,US Diplomatic Post: New Delhi-8118,61.0,19.0,64.5
2025-02-13,22,US Diplomatic Post: New Delhi-8118,61.0,19.1,67.9
2025-02-13,23,US Diplomatic Post: New Delhi-8118,59.0,13.4,56.8
2025-02-14,0,US Diplomatic Post: New Delhi-8118,58.0,17.2,55.1
2025-02-14,1,US Diplomatic Post: New Delhi-8118,68.0,15.3,59.6
2025-02-14,2,US Diplomatic Post: New Delhi-8118,80.0,15.0,59.6
2025-02-14,3,US Diplomatic Post: New Delhi-8118,78.0,20.5,54.5
2025-02-14,4,US Diplomatic Post: New Delhi-8118,67.0,17.9,51.2
2025-02-14,5,US Diplomatic Post: New Delhi-8118,64.0,23.0,65.8
2025-02-14,6,US Diplomatic Post: New Delhi-8118,46.0,23.0,58.5
2025-02-14,7,US Diplomatic Post: New Delhi-8118,44.0,25.9,62.6
2025-02-14,8,US Diplomatic Post: New Delhi-8118,30.0,28.8,58.3
2025-02-14,9,US Diplomatic Post: New Delhi-8118,47.0,34.7,57.0
2025-02-14,10,US Diplomatic Post: New Delhi-8118,36.0,33.8,46.4
2025-02-14,11,US Diplomatic Post: New Delhi-8118,35.0,33.5,57.3
2025-02-14,12,US Diplomatic Post: New Delhi-8118,46.0,36.1,61.1
2025-02-14,13,US Diplomatic Post: New Delhi-8118,48.0,34.5,58.7
2025-02-14,14,US Diplomatic Post: New Delhi-8118,64.0,34.4,55.0
